pitches,player_id,player_name,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance
79,682171,"Murfee, Penn",1003,7.9,0.36,0.04,0.36,0.4,0.348,0.335,0.323,9,25,86.2,2.2,2069,88.9,88.87,1,42,37,0,6.36,107,152,117,144,293,321,285
79,596057,"Norris, Daniel",1012,7.8,0.389,0.222,0.353,0.611,0.468,0.454,0.391,7,18,91.5,6.8,2252,90.9,90.11,4,36,43,-0.8,5.85,109,152,117,145,299,326,294
76,622608,"Senzatela, Antonio",1521,5,0.313,0,0.313,0.313,0.324,0.394,0.352,5,16,89.2,15.4,2097,92.8,92.35,3,32,44,-0.5,6.03,106,150,115,149,303,326,302
76,676660,"Solomon, Jared",157,48.4,0.385,0.308,0.444,0.692,0.516,0.342,0.226,5,13,94.8,23.6,2258,95.6,94.81,7,28,48,-0.8,5.96,116,153,124,147,291,318,292
76,455119,"Martin, Chris",858,8.9,0.25,0.167,0.238,0.417,0.304,0.355,0.305,6,24,87.1,3.1,2068,94.6,94.91,5,44,32,0.3,6.58,105,150,118,149,301,321,292
76,592346,"González, Chi Chi",376,20.2,0.48,0.28,0.524,0.76,0.538,0.386,0.351,12,25,88.3,2.6,2169,92.1,91.79,5,37,39,-0.3,6.04,108,153,119,146,300,319,291
75,663738,"Lynch, Daniel",2435,3.1,0.375,0,0.462,0.375,0.352,0.346,0.345,6,16,91.8,-5.7,2053,93.4,94.44,6,27,48,1,6.88,106,154,115,147,300,321,295
75,666159,"Manning, Matt",990,7.6,0.235,0.176,0.188,0.412,0.305,0.363,0.286,4,17,85.6,23.8,1931,92.8,94.06,6,36,39,1.3,6.91,103,152,114,143,300,330,293
73,641482,"Cortes, Nestor",2465,3,0.143,0,0.429,0.143,0.126,0.151,0.151,3,21,97.6,18.6,2273,90.8,90.29,10,30,43,-0.5,6.08,112,155,125,150,298,326,287
72,656322,"Coonrod, Sam",236,30.5,0.308,0.154,0.333,0.462,0.438,0.366,0.198,4,13,91.5,14.4,2021,96.4,96.63,5,34,38,0.2,6.39,108,148,111,144,294,324,288
71,543901,"Weber, Ryan",127,55.9,0.214,0.143,0.208,0.357,0.261,0.338,0.296,6,28,92.5,7.2,2064,89,87.47,1,37,34,-1.5,5.4,116,155,127,152,295,324,284
71,621348,"Clay, Sam",100,71,0.25,0.25,0.222,0.5,0.446,0.427,0.233,3,12,90.2,-12.5,2019,91.9,90.87,5,23,48,-1,5.61,110,155,124,146,297,320,295
71,669711,"Weissert, Greg",186,38.2,0.3,0,0.375,0.3,0.365,0.298,0.186,3,10,73.1,0.6,2069,94.9,94.38,4,21,50,-0.5,6.1,105,151,115,147,296,328,289
71,664208,"Maton, Phil",1089,6.5,0.25,0,0.3,0.25,0.221,0.239,0.255,3,12,86.7,-9.5,2223,90.2,91.35,2,22,49,1.1,7.16,108,152,115,146,294,324,290
70,668941,"Romero, JoJo",271,25.8,0.438,0.375,0.417,0.813,0.566,0.559,0.405,7,16,93.4,-5.3,2125,95.2,93.51,5,30,40,-1.7,5.39,110,149,115,146,300,321,291
69,605463,"Scott, Tayler",255,27.1,0.385,0,0.5,0.385,0.405,0.424,0.361,5,13,87.9,6.4,2230,93.5,92.46,6,24,45,-1,5.68,105,154,120,149,301,312,296
66,605525,"Wendelken, J.B.",488,13.5,0.533,0.6,0.455,1.133,0.709,0.595,0.42,8,15,94.4,11.1,2256,94.4,93.92,3,30,36,-0.5,6.18,104,150,121,145,308,324,297
64,425844,"Greinke, Zack",2272,2.8,0.5,0.286,0.5,0.786,0.554,0.367,0.338,7,14,94.8,8.2,2203,89.3,88.98,4,22,42,-0.3,5.96,102,153,118,146,302,329,298
63,656954,"Sheffield, Justus",179,35.2,0.235,0,0.25,0.235,0.3,0.4,0.35,4,17,88.6,-1.1,1977,91.7,91.16,1,23,40,-0.5,6.03,111,153,118,148,290,317,288
63,543766,"Shaw, Bryan",969,6.5,0.267,0.067,0.333,0.333,0.261,0.245,0.248,4,15,85.2,6.6,2020,92.4,91.65,6,26,37,-0.8,5.89,107,154,124,150,297,319,294
61,622503,"Crismatt, Nabil",1062,5.7,0.294,0.176,0.357,0.471,0.366,0.348,0.32,5,17,90.1,0.2,2105,90,91.01,8,28,33,1,7.09,114,163,123,150,297,320,303
61,681810,"Warren, Austin",266,22.9,0.444,0.056,0.471,0.5,0.414,0.369,0.35,8,18,88.1,4.1,2202,93.5,93.63,4,36,25,0.1,6.41,114,151,114,148,300,326,291
61,663753,"Knehr, Reiss",242,25.2,0.294,0.176,0.357,0.471,0.364,0.287,0.243,5,17,87.6,28.7,2378,92.8,93.16,3,32,29,0.4,6.58,105,158,126,150,296,317,297
61,623211,"Brazoban, Huascar",631,9.7,0.333,0,0.333,0.333,0.369,0.366,0.309,3,9,76.4,-11,2277,96.7,95.58,10,25,36,-1.1,5.81,102,151,115,146,301,315,290
61,621295,"Wittgren, Nick",481,12.7,0.333,0.167,0.333,0.5,0.431,0.43,0.319,4,12,81.5,0.5,2061,91,91.91,3,26,35,0.9,6.91,110,156,117,149,294,321,299
60,608718,"Suter, Brent",1070,5.6,0.1,0.3,0,0.4,0.326,0.519,0.319,1,10,81.9,4.9,2085,87.4,89,2,21,39,1.6,7.23,119,151,120,147,293,316,298
60,669169,"Heasley, Jonathan",1796,3.3,0.462,0.231,0.667,0.692,0.521,0.497,0.405,6,13,97.1,25.8,2332,93.1,92.64,6,25,35,-0.5,6.31,106,157,115,150,294,326,304
59,664942,"Naile, James",126,46.8,0.133,0,0.143,0.133,0.154,0.317,0.269,2,15,89.9,6.8,1656,91.7,92.01,7,31,28,0.3,6.56,108,147,118,147,303,321,300
59,667498,"Dugger, Robert",284,20.8,0.4,0.133,0.5,0.533,0.437,0.369,0.29,6,15,89.4,8,2053,89.9,89.48,3,26,33,-0.4,6.21,108,151,120,149,298,321,297
57,630023,"Chirinos, Yonny",100,57,0.353,0.059,0.4,0.412,0.354,0.227,0.21,6,17,89.4,-6.7,2115,93.4,92.93,3,30,27,-0.5,6.13,101,153,112,149,299,329,295
56,646242,"Diaz, Jhonathan",236,23.7,0.364,0.182,0.364,0.545,0.467,0.396,0.29,4,11,91.4,-8,2132,88.7,88.84,1,20,36,0.1,6.68,107,152,108,147,293,320,290
56,502624,"Anderson, Chase",493,11.4,0.5,0.5,0.4,1,0.605,0.576,0.41,3,6,82.5,20,2165,92.5,92.15,3,27,29,-0.4,5.96,113,151,119,146,295,319,290
56,664076,"Cleavinger, Garrett",347,16.1,0.111,0,0.143,0.111,0.208,0.335,0.27,1,9,84.4,8.3,2343,95.1,94.69,5,24,32,-0.4,6.24,102,150,113,148,291,318,298
55,656232,"Bielak, Brandon",226,24.3,0.364,0.273,0.375,0.636,0.489,0.455,0.313,4,11,90.3,-0.8,2219,93.2,91.4,4,21,34,-1.8,5.49,107,152,115,147,292,330,285
55,642028,"Rogers, Josh",419,13.1,0.308,0.077,0.308,0.385,0.353,0.296,0.247,4,13,85.2,18.1,2118,89.9,89.56,2,27,28,-0.3,6.15,110,155,121,144,305,324,296
54,571882,"Law, Derek",352,15.3,0.286,0.214,0.273,0.5,0.403,0.338,0.237,4,14,78.9,7.5,1995,94.8,95.37,3,27,27,0.6,6.61,109,150,121,145,295,319,286
53,677865,"Bruihl, Justin",341,15.5,0.286,0,0.308,0.286,0.253,0.207,0.207,4,14,83.8,-13.6,2126,88.7,89.26,3,27,26,0.6,6.71,109,155,111,149,292,315,298
52,664849,"Young, Danny",126,41.3,0.412,0.059,0.5,0.471,0.386,0.253,0.256,7,17,85.5,0.3,2247,88.7,87.65,5,25,27,-1,5.8,117,152,126,149,290,318,293
52,672715,"Patiño, Luis",388,13.4,0.231,0.308,0.2,0.538,0.375,0.362,0.236,3,13,92.9,-0.3,2134,93.7,94.45,5,27,25,0.8,6.71,105,153,110,149,304,327,298
51,643230,"Brault, Steven",157,32.5,0.071,0.071,0.091,0.143,0.09,0.105,0.09,1,14,90.9,1.1,1940,90.9,92.17,7,23,28,1.3,7.05,108,150,102,156,293,316,293
49,547001,"Poteet, Cody",448,10.9,0.333,0.2,0.286,0.533,0.394,0.415,0.367,5,15,91.3,-5.4,2174,94,93.03,5,27,22,-1,5.89,103,152,123,150,303,313,292
49,656271,"Burke, Brock",1330,3.7,0.5,0.375,0.6,0.875,0.61,0.557,0.409,4,8,98.1,5.8,2048,93.5,94.38,5,19,30,0.9,6.98,109,152,117,148,301,322,294
49,621111,"Buehler, Walker",1046,4.7,0.5,0.143,0.636,0.643,0.509,0.432,0.417,7,14,95.5,2.7,2167,94.9,95.11,3,23,26,0.2,6.36,109,153,118,149,306,319,294
47,676714,"Hughes, Brandon",973,4.8,0.357,0,0.357,0.357,0.364,0.3,0.255,5,14,84.4,-0.4,2236,93.2,93.06,4,26,21,-0.1,6.28,109,150,107,158,292,319,295
46,672851,"Adon, Joan",1204,3.8,0.167,0,0.25,0.167,0.229,0.264,0.197,1,6,77.8,6.5,2144,94.9,94.83,3,20,26,-0.1,6.44,104,154,123,135,307,323,295
44,607755,"Vasquez, Andrew",153,28.8,0.25,0,0.25,0.25,0.221,0.324,0.326,2,8,94.3,-0.7,2207,88.7,88.62,1,11,33,-0.1,6.29,106,152,125,149,296,315,295
44,656290,"Carlton, Drew",120,36.7,0.083,0,0.091,0.083,0.068,0.346,0.286,1,12,89.5,12.1,1911,90.8,90.69,5,30,14,-0.1,6.08,111,153,119,148,300,326,293
43,424144,"Pérez, Oliver",73,58.9,0.5,0.25,0.417,0.75,0.494,0.391,0.354,6,12,87.6,15.9,2111,88.4,87.77,2,22,21,-0.6,6.17,106,147,108,143,295,321,301
41,669302,"Gilbert, Logan",3015,1.4,0.333,0.083,0.333,0.417,0.403,0.358,0.275,4,12,83.6,2.9,1973,94.7,96.58,2,22,19,1.9,7.34,107,152,117,146,299,324,290
41,641907,"Murphy, Patrick",142,28.9,0.333,0,0.333,0.333,0.426,0.476,0.337,2,6,89.4,19.8,2200,95,95.42,3,21,20,0.4,6.61,110,150,124,142,298,322,295
40,673904,"Walsh, Jake",65,61.5,0.75,0,1,0.75,0.668,0.415,0.369,3,4,100.6,3,2324,95.1,94.61,3,20,20,-0.5,6.16,113,151,116,147,300,317,295
40,668970,"Hollowell, Gavin",143,28,0.444,0.333,0.429,0.778,0.541,0.402,0.348,4,9,91,16.4,2474,93.6,94.93,4,17,23,1.3,6.99,109,145,119,144,301,330,304
40,657585,"Garrett, Reed",196,20.4,0.571,0,0.571,0.571,0.546,0.439,0.39,4,7,78.5,-4,2187,95.3,95.6,3,22,18,0.3,6.42,109,154,121,147,292,315,292
39,605156,"Brooks, Aaron",154,25.3,0.467,0.4,0.462,0.867,0.577,0.555,0.417,7,15,93.8,8.6,1971,92.8,92.44,1,17,22,-0.4,6.26,112,155,122,147,295,319,295
39,656427,"Flaherty, Jack",662,5.9,0.333,0,0.333,0.333,0.295,0.139,0.147,2,6,90.2,8.3,2013,91,92.09,1,14,25,1.1,6.9,105,145,111,144,302,323,297
38,461325,"Clippard, Tyler",113,33.6,0.333,0,0.333,0.333,0.549,0.504,0.171,1,3,79.5,17,2158,87.5,87.29,3,13,25,-0.2,6.16,116,155,129,145,299,314,301
36,641682,"Hendrix, Ryan",143,25.2,0.5,0,0.6,0.5,0.544,0.44,0.294,3,6,81.8,-19.8,2096,93.3,92.37,2,12,24,-0.9,5.8,103,145,121,144,294,323,300
35,641447,"Castano, Daniel",577,6.1,0.5,0.5,0.5,1,0.646,0.622,0.513,5,10,92.5,-1.5,2166,89.4,89.19,1,16,19,-0.2,6.05,111,153,114,151,293,313,295
35,607391,"Mazza, Chris",135,25.9,0.667,0.5,0.6,1.167,0.773,0.81,0.696,4,6,100.7,8.3,1810,89.2,89.96,0,12,23,0.8,6.95,107,151,109,144,306,323,299
34,660825,"Bazardo, Eduard",236,14.4,0.273,0.364,0.222,0.636,0.435,0.372,0.262,3,11,83.1,4.9,2103,93.9,92.98,3,14,20,-0.9,5.85,107,157,118,150,292,329,293
34,547973,"Chapman, Aroldis",679,5,0.1,0,0.25,0.1,0.143,0.228,0.174,1,10,98.7,20.3,2431,100.2,101.59,3,16,18,1.4,7.13,113,156,124,150,299,326,287
33,668338,"Miller, Tyson",228,14.5,0.2,0.2,0.2,0.4,0.453,0.469,0.292,1,5,71.7,-4.8,2053,91.9,90,0,11,22,-1.9,6.97,103,147,110,143,296,325,293
33,596271,"Lawrence, Casey",297,11.1,0.5,0.5,0.4,1,0.64,0.467,0.368,3,6,90.7,3.5,2143,90,89.37,0,12,21,-0.6,6.04,111,152,122,147,296,317,289
33,503285,"O'Day, Darren",385,8.6,0.429,0.571,0.333,1,0.613,0.477,0.395,3,7,99.2,11.6,2176,85.9,86.02,1,14,19,0.1,6.71,102,150,117,144,307,324,288
32,502154,"Britton, Zack",39,82.1,1,0,1,1,0.717,0.719,0.949,1,1,86.3,16,1947,92.6,91.65,1,3,29,-0.9,5.79,110,149,109,142,295,324,284
32,650496,"Mejía, J.C.",59,54.2,0.556,0.111,0.556,0.667,0.549,0.524,0.514,5,9,89.9,-6,2170,95.6,95.6,5,15,17,0,6.27,105,147,117,141,297,318,292
32,622379,"Castillo, Luis",60,53.3,0.182,0,0.222,0.182,0.161,0.29,0.287,2,11,95.3,6.3,1995,93.5,93.45,3,21,11,0,6.23,110,156,127,147,305,331,292
31,664337,"Yajure, Miguel",471,6.6,0.571,0.429,0.571,1,0.67,0.601,0.451,4,7,93.5,19.6,2117,92.9,92.35,1,14,17,-0.6,5.98,103,150,119,147,306,321,306
31,681217,"Silseth, Chase",501,6.2,0.429,0,0.429,0.429,0.379,0.162,0.173,3,7,88.1,-15.7,2237,94.3,93.55,1,12,19,-0.7,5.93,109,151,110,149,297,321,290
31,642657,"Ogando, Cristofer",74,41.9,0,0,0,0,0,0.357,0.299,0,5,98.1,24.6,2285,94.6,94.18,1,13,18,-0.4,6.05,101,150,117,146,302,329,301
30,656302,"Cease, Dylan",3120,1,0.111,0,0.125,0.111,0.098,0.351,0.239,1,9,95.3,21.5,2492,96.5,95.89,1,16,14,-0.6,6.13,110,150,110,146,299,325,301
29,663423,"Thornton, Trent",664,4.4,0.143,0,0.143,0.143,0.126,0.383,0.351,1,7,90,-2.6,2263,92.9,92.94,2,13,16,0,6.27,101,151,122,146,308,318,291
28,571510,"Boyd, Matthew",192,14.6,0,0,0,0,0.128,0.388,0.251,0,9,73.7,11.3,2413,90.6,90.32,2,14,14,-0.3,6.11,115,155,114,149,290,321,302
27,656354,"Davis, Austin",1118,2.4,0.375,0.375,0.286,0.75,0.48,0.377,0.269,3,8,88.2,-10.5,2114,93.6,93.74,1,14,13,0.1,6.4,111,156,118,150,291,325,291
27,592222,"Claudio, Alex",50,54,0,0,0,0,0.23,0.401,0.278,0,4,81.1,-9,1815,84.9,83.9,4,16,11,-1,5.66,116,159,126,151,301,315,285
27,657093,"Watkins, Spenser",1642,1.6,0.25,0,0.286,0.25,0.221,0.426,0.445,2,8,99.9,10.1,2104,90.9,90.79,2,12,15,-0.1,6.34,108,149,114,145,303,318,288
27,621079,"Wiles, Collin",154,17.5,0.143,0,0.143,0.143,0.255,0.364,0.29,1,7,81.2,-5.3,2045,90.4,91.01,0,11,16,0.6,6.73,111,150,123,149,305,328,300
26,656814,"Ortiz, Luis",118,22,0.286,0,0.286,0.286,0.253,0.196,0.214,2,7,81.8,8.6,2053,93.9,93,2,12,14,-0.9,5.88,103,155,121,146,303,322,301
26,657514,"Bernardino, Brennan",41,63.4,0.429,0,0.429,0.429,0.418,0.291,0.245,3,7,80.3,-26.7,2025,92.7,91.72,0,13,13,-1,5.87,103,143,108,141,286,314,280
25,665896,"Marte, Jose",265,9.4,0.667,0,0.667,0.667,0.589,0.325,0.353,2,3,82.4,1,2185,96,97.29,0,5,20,1.3,7.02,112,151,112,146,296,321,291
25,681867,"Criswell, Cooper",45,55.6,0.167,0,0.167,0.167,0.147,0.083,0.087,1,6,90.9,1.7,2091,90.2,90.15,2,12,13,0,6.45,101,152,113,150,301,337,298
25,621593,"Castro, Anthony",260,9.6,0.667,0,0.667,0.667,0.614,0.317,0.207,2,3,82.3,15.3,2303,95.5,96.16,2,8,17,0.7,6.73,107,160,121,148,296,321,296
25,592169,"Brice, Austin",106,23.6,0.6,0.2,0.6,0.8,0.62,0.503,0.474,3,5,101.8,2,2040,93.8,92.68,1,8,17,-1.1,5.62,109,155,119,152,301,322,299
24,643511,"Rogers, Tyler",1166,2.1,0.625,0.625,0.8,1.25,0.795,0.483,0.38,5,8,85.2,15.5,1877,83.5,82.55,1,11,13,-1,5.96,113,152,114,150,293,322,295
23,607237,"Garrett, Amir",804,2.9,0,0,0,0,0,0.376,0.323,0,5,103.1,-0.3,2150,93.4,93.35,2,9,14,-0.1,6.27,105,150,110,146,299,327,292
22,595014,"Treinen, Blake",69,31.9,0,0,0,0,0.115,0.233,0.155,0,5,82.6,-13,2278,96.3,95.18,0,10,12,-1.1,5.59,111,154,120,148,304,317,290
21,640470,"Alzolay, Adbert",193,10.9,0.111,0,0.111,0.111,0.157,0.321,0.294,1,9,84.2,12.1,2251,94.5,94.57,1,14,7,0.1,6.47,113,153,114,149,298,319,286
21,642048,"Saucedo, Tayler",48,43.8,0.4,0.4,0.333,0.8,0.51,0.555,0.425,4,10,93.9,4.4,2357,92.6,92.37,0,12,9,-0.2,6.42,108,151,119,151,282,318,305
20,669618,"Barlow, Joe",554,3.6,0.667,0.333,0.667,1,0.715,0.468,0.433,2,3,87.2,25.7,2345,94.7,94.22,2,10,10,-0.5,6.08,113,149,119,145,292,318,296
20,656755,"Montes de Oca, Bryce",84,23.8,0.5,0,0.8,0.5,0.469,0.352,0.324,4,8,81.1,14.4,2228,99.9,101.08,1,10,10,1.3,7,107,155,120,149,292,326,290
20,608717,"Stratton, Chris",1100,1.8,0.4,0.2,0.4,0.6,0.503,0.448,0.346,2,5,90,2.4,2512,92.9,93.41,2,8,12,0.5,6.52,106,147,113,145,304,321,298
20,672282,"Detmers, Reid",2181,0.9,0.2,0,0.25,0.2,0.177,0.317,0.335,1,5,86.6,-7.8,2127,93.7,92.63,3,10,10,-1.1,5.82,108,152,118,155,297,322,292
19,544931,"Strasburg, Stephen",83,22.9,0.6,0.4,0.6,1,0.681,0.167,0.179,3,5,82.2,-11.8,1891,90.4,91.32,0,6,13,0.9,7.08,104,149,117,145,305,315,288
18,622663,"Severino, Luis",1639,1.1,0.333,0,0.5,0.333,0.295,0.179,0.19,1,3,103.8,-14,2211,96,95.39,0,8,10,-0.6,6.16,112,161,123,150,295,333,284
17,571439,"Alvarez, R.J.",51,33.3,0.5,1.5,,2,1.036,0.847,0.446,1,2,105.8,24,2206,92.8,92.38,1,6,11,-0.4,5.94,108,153,114,147,311,331,304
17,572888,"Greene, Shane",50,34,0.75,0.75,1,1.5,0.96,0.828,0.616,3,4,101.7,19.3,2152,91.3,90.56,1,7,10,-0.7,5.77,104,158,125,152,305,324,293
15,668834,"McGee, Easton",46,32.6,0.333,0,0.333,0.333,0.295,0.221,0.237,1,3,84.9,23,2287,92.7,92.58,0,7,8,-0.1,6.48,95,153,113,149,283,317,289
15,489119,"Miley, Wade",566,2.7,0,0,0,0,0.24,0.282,0.07,0,2,66.9,10,2080,88.3,87.98,0,3,12,-0.3,6.17,113,158,108,153,292,316,294
15,672582,"Zerpa, Angel",159,9.4,0.2,0,0.2,0.2,0.262,0.386,0.351,1,5,89.4,-2.2,2035,93.9,92.59,0,5,10,-1.3,5.53,113,157,120,149,304,324,298
15,663893,"Little, Brendon",22,68.2,0.667,1,0.5,1.667,0.911,0.453,0.239,2,3,84.1,3,2006,94.5,93.03,0,5,10,-1.5,5.67,114,153,120,150,301,316,294
15,669395,"Coleman, Dylan",1205,1.2,0.333,0,0.4,0.333,0.295,0.183,0.198,2,6,89.9,18,2518,98,98.28,3,9,6,0.3,6.55,113,164,119,151,296,327,301
14,607609,"Ladwig, A.J.",41,34.1,0.5,0.167,0.5,0.667,0.505,0.397,0.319,3,6,87.4,12.8,2168,91.5,91.15,1,10,4,-0.3,6.31,118,159,131,152,312,317,295
14,572125,"Selman, Sam",295,4.7,0.333,0.333,0.5,0.667,0.42,0.228,0.203,1,3,87.7,33.5,2192,90.4,90.7,3,5,9,0.4,6.48,102,149,115,149,307,323,288
13,661383,"Ortega, Oliver",567,2.3,0,0,,0,0,0,,0,1,,,2270,96.6,95.62,0,4,9,-1,5.83,111,152,117,149,298,321,290
12,543056,"Coulombe, Danny",230,5.2,0.5,0,0.5,0.5,0.524,0.235,0.007,1,2,78.1,59.5,2326,90.5,89.37,1,5,7,-1.1,5.77,109,155,112,147,304,335,291
12,642758,"Acevedo, Domingo",1005,1.2,0.333,0.333,0.333,0.667,0.42,0.352,0.358,1,3,98.5,7.3,2142,92.2,90.75,0,4,8,-1.4,5.77,113,151,120,150,302,316,294
12,624418,"Castellani, Ryan",45,26.7,0.5,0,0.5,0.5,0.442,0.414,0.433,1,2,92.8,-0.5,2079,93.3,93.62,0,7,5,0.3,6.5,98,149,119,150,310,314,283
12,656353,"Davidson, Tucker",912,1.3,0.4,0.2,0.4,0.6,0.429,0.309,0.331,2,5,76.7,17.4,1960,93.1,92.73,0,6,6,-0.4,6.25,116,159,120,148,295,329,296
11,669674,"Long, Sam",739,1.5,0,0,0,0,0,0.008,0.009,0,1,79.1,89,2182,93,92.08,1,2,9,-0.9,5.98,104,154,112,149,296,317,299
10,519242,"Sale, Chris",102,9.8,0,0,0,0,0,0.307,0.339,0,4,75.3,3.8,2107,93.1,93.2,0,5,5,0.1,6.42,104,129,106,134,297,328,290
10,543339,"Hudson, Daniel",406,2.5,0.25,0,0.25,0.25,0.221,0.395,0.41,1,4,90.7,5.3,2380,96.3,96.05,1,7,3,-0.2,6.36,105,146,115,146,294,319,296
10,656970,"Smeltzer, Devin",1129,0.9,0,0,0,0,0,0.135,0.145,0,2,63.7,47.5,2155,88.6,87.79,0,5,5,-0.8,5.9,106,156,116,151,296,326,293
9,641672,"Hatch, Thomas",71,12.7,0.667,0.333,0.667,1,0.716,0.393,0.297,2,3,82.1,-0.7,2331,94.4,93.43,0,4,5,-1,6.16,111,147,123,145,300,315,291
8,663531,"Allen, Logan",164,4.9,0,0,,0,0,0,,0,2,,,1717,89.4,88.84,2,2,6,-0.6,5.96,120,152,112,152,298,320,304
8,477132,"Kershaw, Clayton",1842,0.4,1,0,1,1,0.884,0.589,0.626,1,1,98,7,2390,90.8,90.64,0,1,7,-0.2,6.4,111,154,120,151,290,316,304
8,682027,"Alldred, Cam",16,50,,,,,,,,,,,,2169,86.7,86.69,0,3,5,0.1,6.32,111,160,110,153,312,315,290
8,663562,"Davis, Noah",32,25,1,0,1,1,0.884,0.592,0.634,1,1,109.7,4,2285,94.5,94.2,0,1,7,-0.3,5.97,113,148,133,144,294,320,296
7,656548,"Holloway, Jordan",47,14.9,1,0,1,1,0.884,0.37,0.411,1,1,95,4,2247,96.1,96.61,0,1,6,0.5,6.66,107,148,116,147,301,311,276
7,641394,"Brentz, Jake",160,4.4,,,,,,,,,,,,2112,95.5,96.44,1,1,6,0.9,6.8,113,153,119,146,310,323,304
7,594577,"Mayers, Mike",890,0.8,0,0,0,0,0,0.168,0.181,0,3,66.2,-24,2054,92,91.83,0,4,3,-0.2,6.16,98,150,117,147,303,325,286
7,658648,"Avila, Pedro",70,10,0.5,0,0.5,0.5,0.442,0.625,0.633,1,2,104.2,5.5,2291,92.5,91.84,0,4,3,-0.7,6.13,95,155,126,147,301,323,306
7,660730,"Rodriguez, Elvin",534,1.3,1,0,1,1,0.884,0.265,0.292,3,3,98.7,6,2362,93.1,93.16,0,4,3,0.1,6.61,105,153,123,148,310,331,292
7,644429,"Severino, Anderson",133,5.3,0,0,0,0,0.23,0.288,0.092,0,2,60.6,-83,2110,97.1,96.64,0,2,5,-0.5,6.21,96,144,113,141,290,319,295
6,666720,"Rodriguez, Yerry",18,33.3,0,0,0,0,0,0.185,0.19,0,3,90.9,1,2475,98.2,98.22,0,3,3,0.1,6.52,118,157,115,150,310,318,292
6,621114,"Burr, Ryan",149,4,0,0,0,0,0.23,0.284,0.088,0,2,75.5,-38.5,1815,92.4,93.35,0,2,4,0.9,6.83,108,151,110,142,295,314,284
6,656820,"Padilla, Nicholas",39,15.4,,,,,0.689,0.689,,0,0,,,2007,93.6,92.55,1,2,4,-1.1,5.93,119,150,114,163,294,315,290
6,640451,"Harvey, Hunter",661,0.9,,,,,0.689,0.689,,0,0,,,2050,96.7,95.72,0,0,6,-1,6.13,107,155,112,149,296,315,305
6,660896,"Alcala, Jorge",40,15,0,0,0,0,0,0.089,0.095,0,2,77.3,24.5,2221,95.1,94.13,0,2,4,-0.9,5.7,102,153,126,147,300,336,295
6,448179,"Hill, Rich",1990,0.3,0.5,1.5,,2,1.036,0.892,0.459,1,2,107.5,24,2145,86.1,85.58,0,1,5,-0.5,6.23,106,150,111,152,278,321,292
5,656730,"Megill, Trevor",774,0.6,1,0,1,1,0.884,0.623,0.654,2,2,83.7,14,2519,98.9,99.2,1,3,2,0.3,6.58,111,157,116,151,300,332,293
5,641755,"Kinley, Tyler",376,1.3,0,0,,0,0,0,,0,1,,,2261,92.9,92.18,1,2,3,-0.7,5.52,106,149,123,147,302,327,299
5,518585,"Cruz, Fernando",260,1.9,0,0,0,0,0,0.135,0.146,0,2,98.8,-9,2105,93.4,94.58,0,3,2,1.2,7.06,114,147,120,148,285,312,293
5,518516,"Bumgarner, Madison",2715,0.2,1,3,,4,2.072,1.529,0.843,2,2,107.6,23,2035,91.2,91.3,0,3,2,0.1,6.7,109,156,122,147,304,329,303
5,596133,"Weaver, Luke",721,0.7,,,,,,,,,,,,2331,94.7,93,0,2,3,-1.7,5.8,109,152,120,146,295,317,300
5,677651,"Garcia, Luis",2468,0.2,0.333,0.333,0.333,0.667,0.42,0.198,0.209,1,3,85.1,26.3,2232,90.6,89.98,0,4,1,-0.6,6.08,108,154,114,144,297,321,288
5,668676,"Plesac, Zach",2153,0.2,0.5,1.5,0,2,1.036,1.095,0.657,1,2,102.5,17,2080,89.4,89.34,0,4,1,-0.1,6.1,117,168,125,151,289,318,298
4,571616,"Dermody, Matt",26,15.4,,,,,,,,,,,,2191,91.9,91.8,0,1,3,-0.1,6.22,114,151,110,158,297,315,298
4,501985,"Minor, Mike",1750,0.2,0,0,0,0,0,0.036,0.036,0,1,82.2,-26,2568,89.9,88.5,0,1,3,-1.3,5.55,108,150,116,149,304,314,294
4,543507,"May, Trevor",465,0.9,,,,,,,,,,,,2384,96.3,96.97,0,1,3,0.7,7.03,116,158,118,152,297,336,308
4,678061,"Kerr, Ray",88,4.5,1,3,,4,1.38,1.323,0.983,1,1,111.1,23,1980,95.2,94.35,0,2,2,-0.9,6.08,123,170,124,152,277,318,298
4,650556,"Abreu, Bryan",1019,0.4,0,0,0,0,0,0.522,0.546,0,1,103,3,2479,96,95.93,0,2,2,-0.1,6.52,117,157,118,148,288,325,293
4,656794,"Newcomb, Sean",552,0.7,,,,,,,,,,,,2482,94.2,70.18,0,3,1,-24,5.8,106,152,123,149,301,327,281
4,656803,"Norwood, James",370,1.1,1,0,1,1,0.884,0.805,0.809,1,1,112.4,8,2220,96.3,95.97,0,3,1,-0.3,6.4,111,151,150,120,301,326,292
4,669432,"Rogers, Trevor",1940,0.2,1,0,1,1,0.884,0.413,0.451,1,1,104.7,0,2318,94.9,95.28,0,1,3,0.5,6.72,112,151,115,146,297,316,281
